timestamp,attack_type,source_ip,target_port
2026-06-16 15:42:22,Directory Traversal,10.10.1.18,8080
2026-06-16 15:42:35,Brute Force,192.0.2.44,22
2026-06-16 15:42:41,SQL Injection,198.51.100.23,22
2026-06-16 15:43:50,DDoS,10.10.2.13,80
2026-06-16 15:43:59,SQL Injection,10.10.6.24,80
2026-06-16 15:45:47,Port Scan,203.0.113.77,443
2026-06-16 15:46:02,Brute Force,192.0.2.44,80
2026-06-16 15:47:07,Brute Force,198.51.100.23,22
2026-06-16 15:47:09,SQL Injection,198.51.100.23,3389
2026-06-16 15:48:08,Credential Stuffing,10.10.5.34,3306
2026-06-16 15:48:36,DDoS,10.10.1.20,8080
2026-06-16 15:48:45,SQL Injection,10.10.2.14,443
2026-06-16 15:48:45,DDoS,10.10.7.22,22
2026-06-16 15:48:54,Port Scan,10.10.1.14,80
2026-06-16 15:49:30,Brute Force,192.0.2.44,25
2026-06-16 15:49:43,XSS,10.10.7.21,443
2026-06-16 15:50:41,Port Scan,203.0.113.77,443
2026-06-16 15:51:04,DDoS,203.0.113.10,80
2026-06-16 15:51:20,SQL Injection,10.10.3.16,3306
2026-06-16 15:51:27,Port Scan,203.0.113.77,3306
2026-06-16 15:51:59,Port Scan,10.10.2.30,22
2026-06-16 15:52:15,DDoS,10.10.5.18,3389
2026-06-16 15:52:34,SQL Injection,10.10.1.27,443
2026-06-16 15:52:37,Malware Upload,10.10.2.15,80
2026-06-16 15:52:47,Brute Force,10.10.5.21,5432
2026-06-16 15:52:48,SQL Injection,198.51.100.23,443
2026-06-16 15:53:21,DDoS,10.10.2.33,22
2026-06-16 15:54:10,DDoS,10.10.2.25,22
2026-06-16 15:54:12,DDoS,10.10.5.32,443
2026-06-16 15:54:13,Port Scan,10.10.6.30,22
2026-06-16 15:54:40,Malware Upload,192.0.2.44,80
2026-06-16 15:56:27,Port Scan,10.10.4.21,22
2026-06-16 15:56:58,Port Scan,10.10.3.29,8080
2026-06-16 15:57:04,SQL Injection,10.10.3.24,3306
2026-06-16 15:57:05,Port Scan,10.10.2.30,22
2026-06-16 15:57:32,SQL Injection,10.10.5.22,3306
2026-06-16 15:57:47,Brute Force,192.0.2.44,25
2026-06-16 15:57:54,SQL Injection,10.10.1.32,25
2026-06-16 15:58:25,SQL Injection,10.10.1.32,80
2026-06-16 16:00:13,Brute Force,198.51.100.23,80
2026-06-16 16:00:30,Brute Force,10.10.3.17,25
2026-06-16 16:00:54,DDoS,10.10.3.28,443
2026-06-16 16:02:09,DDoS,10.10.6.21,22
2026-06-16 16:02:45,DDoS,10.10.7.15,443
2026-06-16 16:03:08,SQL Injection,198.51.100.23,3306
2026-06-16 16:03:35,DDoS,10.10.3.26,443
2026-06-16 16:05:02,DDoS,203.0.113.10,80
2026-06-16 16:06:29,Malware Upload,10.10.6.33,80
2026-06-16 16:06:48,XSS,10.10.2.14,3306
2026-06-16 16:07:17,SQL Injection,198.51.100.23,443
2026-06-16 16:07:20,Port Scan,203.0.113.77,22
2026-06-16 16:07:58,DDoS,10.10.1.11,80
2026-06-16 16:08:18,Brute Force,10.10.6.12,80
2026-06-16 16:09:42,Port Scan,10.10.2.30,443
2026-06-16 16:10:15,Credential Stuffing,10.10.7.33,3389
2026-06-16 16:10:28,Malware Upload,10.10.4.22,443
2026-06-16 16:10:35,SQL Injection,10.10.5.31,80
2026-06-16 16:10:37,Brute Force,10.10.1.23,3389
2026-06-16 16:10:53,Malware Upload,10.10.1.24,443
2026-06-16 16:11:05,Credential Stuffing,10.10.6.33,22
2026-06-16 16:11:09,Brute Force,192.0.2.44,22
2026-06-16 16:11:25,SQL Injection,10.10.3.14,443
2026-06-16 16:11:39,Brute Force,10.10.3.12,8080
2026-06-16 16:11:50,Brute Force,192.0.2.44,8080
2026-06-16 16:12:17,Port Scan,10.10.3.11,443
2026-06-16 16:12:23,SQL Injection,10.10.7.17,22
2026-06-16 16:13:35,Brute Force,192.0.2.44,5432
2026-06-16 16:14:04,Port Scan,10.10.3.17,3389
2026-06-16 16:14:08,Port Scan,10.10.4.17,80
2026-06-16 16:14:49,SQL Injection,10.10.1.12,25
2026-06-16 16:15:15,Brute Force,192.0.2.44,8080
2026-06-16 16:15:29,SQL Injection,10.10.2.14,3306
2026-06-16 16:15:39,SQL Injection,10.10.6.11,21
2026-06-16 16:15:54,Malware Upload,10.10.6.10,21
2026-06-16 16:16:06,Port Scan,10.10.1.25,3306
2026-06-16 16:16:14,Brute Force,10.10.2.22,25
2026-06-16 16:16:33,SQL Injection,198.51.100.23,22
2026-06-16 16:17:12,Port Scan,10.10.7.23,3306
2026-06-16 16:17:20,Port Scan,10.10.6.15,443
2026-06-16 16:17:48,DDoS,10.10.2.31,5432
2026-06-16 16:18:04,Brute Force,10.10.6.30,443
2026-06-16 16:18:29,Port Scan,203.0.113.77,3306
2026-06-16 16:19:11,SQL Injection,10.10.2.17,443
2026-06-16 16:19:26,DDoS,10.10.4.22,22
2026-06-16 16:21:06,Brute Force,10.10.1.17,443
2026-06-16 16:21:47,DDoS,10.10.4.32,443
2026-06-16 16:22:13,DDoS,10.10.2.26,443
2026-06-16 16:23:17,Brute Force,10.10.3.10,8080
2026-06-16 16:24:45,SQL Injection,10.10.4.26,80
2026-06-16 16:24:46,Brute Force,10.10.7.10,443
2026-06-16 16:25:21,Credential Stuffing,10.10.7.34,22
2026-06-16 16:25:48,Malware Upload,192.0.2.44,443
2026-06-16 16:26:02,Port Scan,203.0.113.77,25
2026-06-16 16:26:03,SQL Injection,10.10.4.19,443
2026-06-16 16:26:10,Brute Force,10.10.1.27,80
2026-06-16 16:26:23,DDoS,203.0.113.10,22
2026-06-16 16:26:43,Port Scan,10.10.4.28,8080
2026-06-16 16:26:44,SQL Injection,10.10.7.32,443
2026-06-16 16:27:16,SQL Injection,10.10.3.33,443
2026-06-16 16:27:37,Port Scan,203.0.113.77,3389
2026-06-16 16:27:37,Malware Upload,10.10.6.26,443
2026-06-16 16:28:01,Brute Force,192.0.2.44,3306
2026-06-16 16:28:11,DDoS,203.0.113.10,3389
2026-06-16 16:28:14,Brute Force,10.10.2.13,443
2026-06-16 16:28:17,SQL Injection,10.10.1.31,3389
2026-06-16 16:28:40,Port Scan,192.0.2.44,21
2026-06-16 16:29:57,DDoS,203.0.113.10,443
2026-06-16 16:30:28,Brute Force,192.0.2.44,8080
2026-06-16 16:30:31,DDoS,10.10.2.10,443
2026-06-16 16:30:57,DDoS,203.0.113.10,80
2026-06-16 16:31:02,DDoS,10.10.5.17,8080
2026-06-16 16:31:04,SQL Injection,10.10.4.31,22
2026-06-16 16:31:31,DDoS,203.0.113.10,443
2026-06-16 16:32:59,SQL Injection,10.10.1.30,443
2026-06-16 16:33:04,Port Scan,10.10.1.33,80
2026-06-16 16:33:30,Brute Force,10.10.1.34,8080
2026-06-16 16:33:45,SQL Injection,10.10.1.32,3306
2026-06-16 16:33:59,DDoS,203.0.113.10,8080
2026-06-16 16:34:49,Port Scan,203.0.113.77,3306
2026-06-16 16:35:23,SQL Injection,10.10.5.22,80
2026-06-16 16:35:54,Malware Upload,10.10.3.26,443
2026-06-16 16:35:55,DDoS,10.10.7.24,22
2026-06-16 16:36:52,Port Scan,203.0.113.77,22
2026-06-16 16:37:11,Directory Traversal,203.0.113.77,443
2026-06-16 16:37:15,DDoS,10.10.3.30,5432
2026-06-16 16:37:16,Malware Upload,10.10.6.34,443
2026-06-16 16:37:17,Brute Force,10.10.7.15,80
2026-06-16 16:37:35,Brute Force,10.10.3.18,443
2026-06-16 16:37:38,Brute Force,10.10.7.12,443
2026-06-16 16:38:26,XSS,10.10.3.19,443
2026-06-16 16:39:23,SQL Injection,10.10.2.32,443
2026-06-16 16:40:37,Brute Force,10.10.2.30,443
2026-06-16 16:41:28,Brute Force,10.10.1.12,8080
2026-06-16 16:41:28,SQL Injection,198.51.100.23,80
2026-06-16 16:41:33,Credential Stuffing,10.10.6.17,3306
2026-06-16 16:41:40,SQL Injection,198.51.100.23,443
2026-06-16 16:41:58,DDoS,10.10.3.18,25
2026-06-16 16:42:18,DDoS,203.0.113.10,8080
2026-06-16 16:42:33,Port Scan,10.10.2.21,22
2026-06-16 16:42:34,SQL Injection,198.51.100.23,443
2026-06-16 16:42:50,Port Scan,203.0.113.77,22
2026-06-16 16:42:56,SQL Injection,10.10.2.25,22
2026-06-16 16:42:59,SQL Injection,198.51.100.23,8080
2026-06-16 16:43:02,SQL Injection,10.10.1.20,80
2026-06-16 16:43:02,DDoS,203.0.113.10,8080
2026-06-16 16:43:09,XSS,10.10.4.17,80
2026-06-16 16:43:14,DDoS,10.10.7.29,22
2026-06-16 16:44:02,DDoS,203.0.113.10,3389
2026-06-16 16:44:21,Port Scan,203.0.113.77,3306
2026-06-16 16:44:38,DDoS,198.51.100.23,22
2026-06-16 16:44:54,Malware Upload,10.10.2.27,3306
2026-06-16 16:45:18,Port Scan,10.10.1.12,80
2026-06-16 16:45:32,Brute Force,10.10.4.21,443
2026-06-16 16:45:34,DDoS,203.0.113.10,443
2026-06-16 16:45:41,XSS,10.10.7.26,443
2026-06-16 16:45:58,SQL Injection,203.0.113.77,22
2026-06-16 16:46:32,Port Scan,203.0.113.77,443
2026-06-16 16:46:33,DDoS,203.0.113.10,3389
2026-06-16 16:46:35,Brute Force,192.0.2.44,80
2026-06-16 16:46:47,DDoS,10.10.2.29,21
2026-06-16 16:47:52,SQL Injection,198.51.100.23,80
2026-06-16 16:48:05,Directory Traversal,10.10.7.16,21
2026-06-16 16:48:25,SQL Injection,198.51.100.23,3306
2026-06-16 16:48:48,Brute Force,192.0.2.44,3306
2026-06-16 16:48:53,DDoS,10.10.6.34,443
2026-06-16 16:48:57,DDoS,203.0.113.10,443
2026-06-16 16:51:17,Port Scan,192.0.2.44,80
2026-06-16 16:52:04,SQL Injection,10.10.6.20,25
2026-06-16 16:53:15,SQL Injection,198.51.100.23,80
2026-06-16 16:53:34,Port Scan,203.0.113.77,80
2026-06-16 16:54:43,DDoS,203.0.113.10,3389
2026-06-16 16:55:37,Port Scan,10.10.6.13,443
2026-06-16 16:56:11,DDoS,10.10.1.24,3306
2026-06-16 16:56:20,SQL Injection,10.10.3.17,8080
2026-06-16 16:56:55,DDoS,10.10.6.25,8080
2026-06-16 16:57:28,DDoS,10.10.3.13,443
2026-06-16 16:57:33,SQL Injection,198.51.100.23,80
2026-06-16 16:58:15,Brute Force,192.0.2.44,3306
2026-06-16 16:58:46,Brute Force,10.10.5.13,8080
2026-06-16 16:58:50,Brute Force,192.0.2.44,443
2026-06-16 16:58:52,Brute Force,192.0.2.44,25
2026-06-16 16:59:27,Port Scan,10.10.3.24,80
2026-06-16 16:59:31,DDoS,203.0.113.10,443
2026-06-16 16:59:34,DDoS,10.10.5.29,3389
2026-06-16 16:59:53,SQL Injection,10.10.4.11,22
2026-06-16 17:00:14,Port Scan,10.10.4.32,22
2026-06-16 17:00:42,Port Scan,203.0.113.10,22
2026-06-16 17:00:55,SQL Injection,10.10.2.12,80
2026-06-16 17:01:38,Credential Stuffing,10.10.4.28,3306
2026-06-16 17:02:11,Brute Force,10.10.6.25,22
2026-06-16 17:02:51,DDoS,203.0.113.10,443
2026-06-16 17:03:12,SQL Injection,198.51.100.23,80
2026-06-16 17:03:16,DDoS,10.10.3.17,8080
2026-06-16 17:03:19,DDoS,203.0.113.10,22
2026-06-16 17:03:30,Port Scan,203.0.113.77,443
2026-06-16 17:04:29,Brute Force,10.10.5.28,443
2026-06-16 17:05:02,DDoS,10.10.6.31,25
2026-06-16 17:05:23,Port Scan,203.0.113.77,22
2026-06-16 17:05:25,DDoS,10.10.6.13,80
2026-06-16 17:05:41,DDoS,10.10.4.16,80
2026-06-16 17:06:38,SQL Injection,198.51.100.23,80
2026-06-16 17:06:39,Port Scan,203.0.113.77,80
2026-06-16 17:07:15,SQL Injection,198.51.100.23,22
2026-06-16 17:07:27,Brute Force,192.0.2.44,443
2026-06-16 17:08:21,Brute Force,192.0.2.44,80
2026-06-16 17:08:35,SQL Injection,10.10.2.20,80
2026-06-16 17:08:52,XSS,10.10.5.13,443
2026-06-16 17:09:09,Brute Force,10.10.6.17,8080
2026-06-16 17:09:29,DDoS,10.10.2.30,80
2026-06-16 17:09:50,SQL Injection,198.51.100.23,443
2026-06-16 17:10:05,DDoS,10.10.6.29,443
2026-06-16 17:10:11,SQL Injection,198.51.100.23,21
2026-06-16 17:10:15,DDoS,10.10.1.22,443
2026-06-16 17:10:15,DDoS,192.0.2.44,22
2026-06-16 17:10:38,Brute Force,10.10.2.13,3389
2026-06-16 17:10:41,XSS,10.10.1.24,22
2026-06-16 17:11:08,SQL Injection,10.10.3.10,80
2026-06-16 17:11:11,DDoS,10.10.3.29,3306
2026-06-16 17:11:15,SQL Injection,10.10.2.12,22
2026-06-16 17:11:17,Brute Force,203.0.113.77,22
2026-06-16 17:11:37,Brute Force,10.10.7.31,443
2026-06-16 17:11:46,Brute Force,10.10.7.13,80
2026-06-16 17:12:31,Port Scan,203.0.113.77,80
2026-06-16 17:12:36,Port Scan,203.0.113.77,443
2026-06-16 17:13:35,SQL Injection,10.10.6.12,443
2026-06-16 17:13:55,Malware Upload,10.10.2.16,80
2026-06-16 17:14:12,DDoS,10.10.5.30,443
2026-06-16 17:14:49,XSS,10.10.5.27,443
2026-06-16 17:15:02,Brute Force,10.10.5.31,443
2026-06-16 17:15:14,Brute Force,10.10.1.19,22
2026-06-16 17:15:24,Brute Force,203.0.113.10,443
2026-06-16 17:15:33,Brute Force,10.10.3.26,22
2026-06-16 17:15:47,Malware Upload,10.10.2.28,443
2026-06-16 17:15:54,Brute Force,10.10.7.13,3306
2026-06-16 17:15:58,Malware Upload,10.10.6.19,80
2026-06-16 17:15:58,DDoS,10.10.5.34,443
2026-06-16 17:16:01,SQL Injection,10.10.3.18,22
2026-06-16 17:16:21,DDoS,10.10.1.32,80
2026-06-16 17:17:30,Port Scan,10.10.6.33,3306
2026-06-16 17:18:35,Port Scan,203.0.113.77,8080
2026-06-16 17:18:38,Brute Force,198.51.100.23,3306
2026-06-16 17:18:49,SQL Injection,198.51.100.23,443
2026-06-16 17:18:53,Brute Force,10.10.5.25,3306
2026-06-16 17:19:12,DDoS,203.0.113.10,80
2026-06-16 17:19:21,Brute Force,192.0.2.44,443
2026-06-16 17:20:07,Brute Force,10.10.1.29,3306
2026-06-16 17:20:23,Port Scan,10.10.4.13,8080
2026-06-16 17:20:42,SQL Injection,198.51.100.23,443
2026-06-16 17:20:45,SQL Injection,10.10.7.25,8080
2026-06-16 17:21:32,XSS,10.10.6.23,25
2026-06-16 17:21:41,Brute Force,10.10.6.33,443
2026-06-16 17:21:45,DDoS,203.0.113.10,8080
2026-06-16 17:22:08,SQL Injection,10.10.1.28,443
2026-06-16 17:22:15,DDoS,10.10.6.24,22
2026-06-16 17:22:18,Port Scan,10.10.6.23,3389
2026-06-16 17:22:53,DDoS,203.0.113.10,25
2026-06-16 17:23:02,DDoS,203.0.113.10,3306
2026-06-16 17:23:19,SQL Injection,10.10.5.29,3389
2026-06-16 17:23:23,Malware Upload,10.10.3.18,3306
2026-06-16 17:23:59,DDoS,10.10.4.18,80
2026-06-16 17:24:02,Port Scan,10.10.2.10,443
2026-06-16 17:24:13,Malware Upload,10.10.1.17,443
2026-06-16 17:25:19,XSS,10.10.1.32,3389
2026-06-16 17:25:49,SQL Injection,10.10.7.14,443
2026-06-16 17:25:53,Port Scan,10.10.5.16,22
2026-06-16 17:26:12,SQL Injection,198.51.100.23,8080
2026-06-16 17:26:21,Port Scan,10.10.4.20,443
2026-06-16 17:27:01,Brute Force,10.10.7.11,80
2026-06-16 17:27:03,SQL Injection,198.51.100.23,443
2026-06-16 17:27:05,Port Scan,203.0.113.77,3389
2026-06-16 17:27:11,SQL Injection,10.10.6.11,443
2026-06-16 17:28:04,DDoS,10.10.7.32,443
2026-06-16 17:28:06,SQL Injection,10.10.6.18,8080
2026-06-16 17:28:42,Port Scan,203.0.113.77,21
2026-06-16 17:28:53,XSS,10.10.3.11,3306
2026-06-16 17:29:20,SQL Injection,198.51.100.23,80
2026-06-16 17:29:51,Brute Force,192.0.2.44,443
2026-06-16 17:30:22,Brute Force,10.10.3.16,8080
2026-06-16 17:30:38,DDoS,10.10.4.13,80
2026-06-16 17:31:05,Brute Force,10.10.3.21,443
2026-06-16 17:31:06,DDoS,10.10.1.30,443
2026-06-16 17:31:06,SQL Injection,198.51.100.23,443
2026-06-16 17:31:38,SQL Injection,203.0.113.77,443
2026-06-16 17:32:00,Brute Force,192.0.2.44,22
2026-06-16 17:32:26,SQL Injection,10.10.3.16,80
2026-06-16 17:32:27,DDoS,203.0.113.10,80
2026-06-16 17:32:36,DDoS,203.0.113.10,22
2026-06-16 17:34:04,XSS,10.10.3.17,22
2026-06-16 17:34:19,Malware Upload,10.10.6.32,22
2026-06-16 17:34:38,DDoS,203.0.113.10,3306
2026-06-16 17:36:07,SQL Injection,10.10.1.27,22
2026-06-16 17:36:37,XSS,10.10.7.12,3389
2026-06-16 17:36:49,DDoS,10.10.2.16,25
2026-06-16 17:37:50,DDoS,203.0.113.10,8080
2026-06-16 17:37:52,DDoS,203.0.113.10,80
2026-06-16 17:38:05,Port Scan,203.0.113.77,3389
2026-06-16 17:38:20,Brute Force,10.10.5.34,25
2026-06-16 17:38:42,SQL Injection,10.10.1.29,443
2026-06-16 17:38:59,SQL Injection,10.10.7.26,80
2026-06-16 17:40:03,DDoS,10.10.3.33,443
2026-06-16 17:40:22,Brute Force,10.10.7.13,80
2026-06-16 17:40:26,DDoS,10.10.4.19,22
2026-06-16 17:40:35,Brute Force,10.10.3.26,443
2026-06-16 17:40:46,SQL Injection,10.10.5.31,80
2026-06-16 17:40:48,Port Scan,203.0.113.77,443
2026-06-16 17:40:54,DDoS,10.10.5.26,443
2026-06-16 17:42:00,SQL Injection,10.10.6.15,443
2026-06-16 17:42:14,DDoS,10.10.1.19,21
2026-06-16 17:42:18,Brute Force,10.10.6.10,443
2026-06-16 17:42:30,Port Scan,203.0.113.77,5432
2026-06-16 17:42:45,DDoS,10.10.2.11,443
2026-06-16 17:43:07,Credential Stuffing,10.10.7.29,3389
2026-06-16 17:43:45,Port Scan,10.10.2.13,8080
2026-06-16 17:43:51,SQL Injection,198.51.100.23,443
2026-06-16 17:44:15,DDoS,203.0.113.10,80
2026-06-16 17:45:15,DDoS,10.10.4.21,3306
2026-06-16 17:46:04,Brute Force,10.10.5.18,3306
2026-06-16 17:46:19,Brute Force,10.10.1.12,443
2026-06-16 17:46:31,Port Scan,10.10.7.29,443
2026-06-16 17:46:33,Port Scan,203.0.113.77,80
2026-06-16 17:46:37,XSS,10.10.1.15,443
2026-06-16 17:46:41,DDoS,203.0.113.10,443
2026-06-16 17:47:18,Port Scan,203.0.113.77,3306
2026-06-16 17:47:21,Credential Stuffing,10.10.5.17,22
2026-06-16 17:47:30,DDoS,10.10.2.24,8080
2026-06-16 17:47:49,Brute Force,10.10.4.23,443
2026-06-16 17:48:08,Brute Force,10.10.5.20,80
2026-06-16 17:48:40,SQL Injection,10.10.7.12,443
2026-06-16 17:48:50,XSS,10.10.7.32,3389
2026-06-16 17:48:55,Port Scan,10.10.5.34,80
2026-06-16 17:49:46,SQL Injection,10.10.3.22,443
2026-06-16 17:50:00,DDoS,10.10.6.23,443
2026-06-16 17:50:20,SQL Injection,10.10.6.26,443
2026-06-16 17:50:49,DDoS,10.10.5.32,80
2026-06-16 17:51:49,Brute Force,10.10.4.12,443
2026-06-16 17:52:08,DDoS,203.0.113.10,80
2026-06-16 17:52:11,Brute Force,192.0.2.44,80
2026-06-16 17:52:18,Port Scan,10.10.4.34,80
2026-06-16 17:52:50,SQL Injection,198.51.100.23,443
2026-06-16 17:52:52,Brute Force,192.0.2.44,80
2026-06-16 17:53:39,SQL Injection,10.10.3.11,443
2026-06-16 17:55:03,DDoS,10.10.1.11,3389
2026-06-16 17:55:16,SQL Injection,198.51.100.23,8080
2026-06-16 17:55:47,Port Scan,10.10.2.32,80
2026-06-16 17:56:22,DDoS,10.10.1.34,80
2026-06-16 17:56:31,SQL Injection,10.10.3.29,80
2026-06-16 17:57:03,Directory Traversal,10.10.5.28,22
2026-06-16 17:57:22,Brute Force,10.10.7.17,22
2026-06-16 17:57:50,Brute Force,10.10.6.21,22
2026-06-16 17:58:20,DDoS,10.10.6.12,3306
2026-06-16 17:58:21,SQL Injection,10.10.5.17,3306
2026-06-16 17:58:51,Brute Force,10.10.4.21,443
2026-06-16 17:58:52,Malware Upload,203.0.113.10,443
2026-06-16 17:59:12,SQL Injection,198.51.100.23,3306
2026-06-16 17:59:18,XSS,10.10.3.20,443
2026-06-16 17:59:33,SQL Injection,198.51.100.23,80
2026-06-16 17:59:42,DDoS,203.0.113.10,443
2026-06-16 17:59:58,Brute Force,10.10.6.23,443
2026-06-16 18:00:04,DDoS,203.0.113.10,443
2026-06-16 18:00:07,DDoS,10.10.6.18,3306
2026-06-16 18:00:16,SQL Injection,10.10.1.14,22
2026-06-16 18:00:23,XSS,10.10.6.18,443
2026-06-16 18:00:47,SQL Injection,198.51.100.23,443
2026-06-16 18:00:53,DDoS,10.10.4.18,80
2026-06-16 18:00:59,Port Scan,192.0.2.44,8080
2026-06-16 18:01:06,Port Scan,10.10.2.26,22
2026-06-16 18:01:55,DDoS,203.0.113.10,8080
2026-06-16 18:02:04,DDoS,10.10.5.20,3306
2026-06-16 18:02:12,DDoS,203.0.113.10,80
2026-06-16 18:02:17,Port Scan,203.0.113.10,443
2026-06-16 18:02:24,DDoS,203.0.113.10,80
2026-06-16 18:02:48,DDoS,203.0.113.10,80
2026-06-16 18:02:56,XSS,10.10.3.27,80
2026-06-16 18:02:57,SQL Injection,198.51.100.23,80
2026-06-16 18:03:18,Port Scan,203.0.113.77,80
2026-06-16 18:03:28,DDoS,10.10.7.27,3306
2026-06-16 18:03:32,Port Scan,10.10.3.13,443
2026-06-16 18:03:39,SQL Injection,10.10.1.34,443
2026-06-16 18:03:43,Brute Force,192.0.2.44,443
2026-06-16 18:03:50,SQL Injection,10.10.4.27,443
2026-06-16 18:04:50,XSS,10.10.5.22,443
2026-06-16 18:05:08,Credential Stuffing,10.10.6.32,8080
2026-06-16 18:05:52,Credential Stuffing,10.10.7.32,3389
2026-06-16 18:05:59,Credential Stuffing,10.10.3.34,80
2026-06-16 18:06:51,SQL Injection,198.51.100.23,3389
2026-06-16 18:06:58,DDoS,10.10.3.17,443
2026-06-16 18:07:00,Brute Force,192.0.2.44,3306
2026-06-16 18:07:06,Malware Upload,10.10.4.10,3306
2026-06-16 18:07:07,Brute Force,203.0.113.77,3306
2026-06-16 18:08:21,Port Scan,203.0.113.77,3306
2026-06-16 18:08:55,SQL Injection,198.51.100.23,21
2026-06-16 18:09:22,Malware Upload,10.10.4.17,8080
2026-06-16 18:09:24,XSS,10.10.1.21,443
2026-06-16 18:09:37,XSS,10.10.6.27,3389
2026-06-16 18:09:38,Brute Force,10.10.3.12,8080
2026-06-16 18:09:42,DDoS,10.10.7.30,80
2026-06-16 18:09:43,Credential Stuffing,10.10.1.34,3306
2026-06-16 18:10:01,SQL Injection,10.10.1.24,3306
2026-06-16 18:10:01,Brute Force,192.0.2.44,80
2026-06-16 18:10:17,Port Scan,10.10.3.24,80
2026-06-16 18:10:30,Port Scan,10.10.7.32,22
2026-06-16 18:10:50,DDoS,10.10.3.32,21
2026-06-16 18:11:04,Malware Upload,10.10.6.21,3389
2026-06-16 18:11:36,Brute Force,10.10.1.10,443
2026-06-16 18:11:37,SQL Injection,198.51.100.23,443
2026-06-16 18:11:37,DDoS,10.10.3.22,3389
2026-06-16 18:12:39,DDoS,10.10.6.11,22
2026-06-16 18:13:01,XSS,10.10.4.13,443
2026-06-16 18:13:06,SQL Injection,198.51.100.23,3389
2026-06-16 18:13:13,Malware Upload,10.10.5.23,443
2026-06-16 18:13:20,SQL Injection,198.51.100.23,3306
2026-06-16 18:13:34,Port Scan,10.10.7.33,8080
2026-06-16 18:13:51,Port Scan,203.0.113.77,80
2026-06-16 18:14:02,Port Scan,198.51.100.23,80
2026-06-16 18:14:04,XSS,10.10.2.21,80
2026-06-16 18:14:22,Port Scan,10.10.4.31,443
2026-06-16 18:14:45,DDoS,203.0.113.10,443
2026-06-16 18:15:23,Brute Force,192.0.2.44,22
2026-06-16 18:15:45,DDoS,10.10.6.13,80
2026-06-16 18:15:58,Brute Force,192.0.2.44,22
2026-06-16 18:16:13,SQL Injection,203.0.113.10,22
2026-06-16 18:16:20,XSS,10.10.7.24,443
2026-06-16 18:16:21,Malware Upload,10.10.4.32,443
2026-06-16 18:16:30,Brute Force,192.0.2.44,3306
2026-06-16 18:16:48,SQL Injection,10.10.5.26,443
2026-06-16 18:16:50,SQL Injection,10.10.1.20,3306
2026-06-16 18:17:05,DDoS,203.0.113.10,25
2026-06-16 18:17:55,Brute Force,192.0.2.44,3306
2026-06-16 18:18:03,DDoS,203.0.113.10,25
2026-06-16 18:18:09,Credential Stuffing,10.10.7.15,80
2026-06-16 18:18:19,Brute Force,192.0.2.44,443
2026-06-16 18:18:29,SQL Injection,10.10.4.18,80
2026-06-16 18:18:42,SQL Injection,10.10.3.24,3306
2026-06-16 18:19:26,Brute Force,192.0.2.44,80
2026-06-16 18:19:41,SQL Injection,198.51.100.23,8080
2026-06-16 18:19:57,XSS,10.10.6.31,22
2026-06-16 18:19:57,SQL Injection,10.10.7.31,22
2026-06-16 18:20:23,Credential Stuffing,10.10.1.31,80
2026-06-16 18:20:30,Credential Stuffing,10.10.5.25,22
2026-06-16 18:20:30,XSS,10.10.2.18,80
2026-06-16 18:20:47,Brute Force,10.10.6.12,8080
2026-06-16 18:20:54,Port Scan,203.0.113.77,22
2026-06-16 18:20:58,Brute Force,10.10.4.19,443
2026-06-16 18:21:14,Brute Force,10.10.3.13,22
2026-06-16 18:21:47,XSS,10.10.3.13,8080
2026-06-16 18:21:51,DDoS,10.10.4.31,25
2026-06-16 18:21:56,Port Scan,198.51.100.23,443
2026-06-16 18:22:26,DDoS,10.10.4.28,3306
2026-06-16 18:22:36,Brute Force,192.0.2.44,3389
2026-06-16 18:23:05,Brute Force,10.10.1.17,80
2026-06-16 18:23:34,Brute Force,10.10.1.16,3389
2026-06-16 18:23:40,Brute Force,192.0.2.44,3306
2026-06-16 18:23:59,SQL Injection,198.51.100.23,443
2026-06-16 18:24:00,Brute Force,192.0.2.44,443
2026-06-16 18:24:33,DDoS,203.0.113.10,80
2026-06-16 18:24:36,DDoS,198.51.100.23,22
2026-06-16 18:25:18,Brute Force,10.10.7.30,8080
2026-06-16 18:25:22,DDoS,10.10.4.17,443
2026-06-16 18:25:24,Port Scan,203.0.113.77,443
2026-06-16 18:25:47,SQL Injection,198.51.100.23,22
2026-06-16 18:27:00,SQL Injection,198.51.100.23,443
2026-06-16 18:27:25,Port Scan,203.0.113.77,80
2026-06-16 18:27:32,Credential Stuffing,10.10.4.30,443
2026-06-16 18:27:35,Port Scan,10.10.7.26,443
2026-06-16 18:28:02,Brute Force,10.10.1.20,5432
2026-06-16 18:28:02,Brute Force,10.10.2.17,80
2026-06-16 18:28:33,Credential Stuffing,10.10.1.24,80
2026-06-16 18:30:00,Brute Force,192.0.2.44,8080
2026-06-16 18:30:05,Credential Stuffing,10.10.4.19,443
2026-06-16 18:30:06,Port Scan,203.0.113.77,5432
2026-06-16 18:30:38,Brute Force,10.10.4.12,443
2026-06-16 18:31:02,SQL Injection,198.51.100.23,443
2026-06-16 18:31:25,XSS,10.10.2.26,80
2026-06-16 18:31:36,Brute Force,10.10.3.29,8080
2026-06-16 18:31:47,XSS,10.10.7.22,22
2026-06-16 18:32:58,DDoS,10.10.3.14,5432
